Company,Pull,PMID,Title,"Affiliated (1 = primary, 2 = secondary)",Research Topic,Samples,Number of proteins Investigated ,Number of Proteins Associated ,Number of Proteins Found to be Significant ,Biomarkers,Been Converted,Panels,Assays / Protein Classes,Comment,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Unnamed: 24,Assays Run ,96,48,other animals,UNIProt ID,Comments,Unnamed: 31
Quanterix,Q3 '22 - Q1 '23,35318733,A Longitudinal Study of Plasma pTau181 in Mild Cognitive Impairment with Lewy Bodies and Alzheimer's Disease,0,"Neurology, Exploratory ",1862,4,,,"NFL,tTau,APP",1,2,,Baseline comparison study ,"Thomas AJ, Hamilton CA, Heslegrave A, Barker S, Durcan R, Lawley S, Barnett N, Lett D, Firbank M, Roberts G, Taylor JP, Donaghy PC, Zetterberg H, O'Brien J.",Mov Disord. 2022 Jul;37(7):1495-1504. doi: 10.1002/mds.28994. Epub 2022 Mar 23.,Thomas AJ,Mov Disord,2022,3/23/2022,PMC9540809,,10.1002/mds.28994,#REF!,3724,38,1,,"P07196,P10636,P05067,",,
Quanterix,Q3 '22 - Q1 '23,36336935,Pathological (Dis)Similarities in Neuronal Exosome-Derived Synaptic and Organellar Marker Levels Between Alzheimer's Disease and Frontotemporal Dementia,0,Neurology ,374,1,,1,pTau181,1,1,ptau181 advantage ,done alongside MS and Bio-Techne Ella for other analytes,"Krishna G, Santhoshkumar R, Sivakumar PT, Alladi S, Mahadevan A, Dahale AB, Arshad F, Subramanian S.",J Alzheimers Dis. 2022 Nov 1. doi: 10.3233/JAD-220829. Online ahead of print.,Krishna G,J Alzheimers Dis,2022,11/7/2022,,,10.3233/JAD-220829,#REF!,374,3,1,,"ptau181,",,
Quanterix,Q3 '22 - Q1 '23,37002988,Plasma and cerebrospinal fluid glial fibrillary acidic protein levels in adults with Down syndrome: a longitudinal cohort study,0,Neurology,997,1,,1,"NFL,GFAP,Pta181",1,2,Likely a neurology 4 plex ,"Our findings support the utility of plasma GFAP as a biomarker of Alzheimer's disease in adults with Down syndrome, with possible applications in clinical practice and clinical trials.","Montoliu-Gaya L, Alcolea D, Ashton NJ, Pegueroles J, Levin J, Bosch B, Lantero-Rodriguez J, Carmona-Iragui M, Wagemann O, Balasa M, Kac PR, Barroeta I, Lladó A, Brum WS, Videla L, Gonzalez-Ortiz F, Benejam B, Arranz Martínez JJ, Karikari TK, Nübling G, Bejanin A, Benedet AL, Blesa R, Lleó A, Blennow K, Sánchez-Valle R, Zetterberg H, Fortea J.",EBioMedicine. 2023 Apr;90:104547. doi: 10.1016/j.ebiom.2023.104547. Epub 2023 Mar 30.,Montoliu-Gaya L,EBioMedicine,2023,4/1/2023,PMC10070083,,10.1016/j.ebiom.2023.104547,#REF!,1994,20,1,,"P07196,P14136,ptau181,",,
Quanterix,Q3 '22 - Q1 '23,35504173,Brain-derived neurotrophic factor and neurofilament light chain in cerebrospinal fluid are inversely correlated with cognition in Multiple Sclerosis at the time of diagnosis,0,Neurology,47,2,,2,"NFL,BDNF",1,4,,"run in serum and csf, both analytes","Yalachkov Y, Anschütz V, Jakob J, Schaller-Paule MA, Schäfer JH, Reiländer A, Friedauer L, Behrens M, Steffen F, Bittner S, Foerch C.",Mult Scler Relat Disord. 2022 Jul;63:103822. doi: 10.1016/j.msard.2022.103822. Epub 2022 Apr 23.,Yalachkov Y,Mult Scler Relat Disord,2022,5/3/2022,,,10.1016/j.msard.2022.103822,#REF!,188,1,1,,"P07196,P23560,",,
Quanterix,Q3 '22 - Q1 '23,35989914,Neurofilament light chain and S100B serum levels are associated with disease severity and outcome in patients with aneurysmal subarachnoid hemorrhage,0,Neurology,540,1,,,NFL,1,1,HD-1 NFL Advantage ,used alongside ELISA for s100B,"Zhou Z, Zeng J, Yu S, Zhao Y, Yang X, Zhou Y, Liang Q.",Front Neurol. 2022 Aug 3;13:956043. doi: 10.3389/fneur.2022.956043. eCollection 2022.,Zhou Z,Front Neurol,2022,8/22/2022,PMC9381989,,10.3389/fneur.2022.956043,#REF!,540,5,1,,"P07196,",,
Quanterix,Q3 '22 - Q1 '23,36062146,"Plasma ?-amyloid, tau, neurodegeneration biomarkers and inflammatory factors of probable Alzheimer's disease dementia in Chinese individuals",0,Neurology,118,9,,4,"APP,tau,p-tau181,IL-1b,IL-6,IL-8,TNF-a,NFL",1,7,"HD-x; Neurology 3 plex, ptau181 advantage, NFL, Il-6, IL-8, IL-1B, TNFA kits","The levels of plasma ATN biomarkers (A?42/A?40 ratio, p-tua181, and NfL) were significantly changed in clinically diagnosed AD patients and they all associated with different domains of cognitive impairment. Plasma ATN biomarkers better differentiate mild-to-moderate AD dementia from NC when they are incorporated into diagnostic models together rather than individually. Plasma ATN biomarkers have the potential to be a screening tool for AD. However, the expression of inflammatory factors in AD patients requires further research.","Sun Q, Ni J, Wei M, Long S, Li T, Fan D, Lu T, Shi J, Tian J.",Front Aging Neurosci. 2022 Aug 18;14:963845. doi: 10.3389/fnagi.2022.963845. eCollection 2022.,Sun Q,Front Aging Neurosci,2022,9/5/2022,PMC9433929,,10.3389/fnagi.2022.963845,#REF!,826,8,1,,"P05067,P10636,ptau181,P29466,P05231,P10145,P01375,P07196,",,
Quanterix,Q3 '22 - Q1 '23,36769057,Transient Changes in the Plasma of Astrocytic and Neuronal Injury Biomarkers in COVID-19 Patients without Neurological Syndromes,0,"Infectious Disease, Neurology",89,3,,,"GFAP,tTau,NFL",1,1,Neurology 4 plex,"ACE2 wsa measured via western blotting; Our study demonstrated altered plasma GFAP, NfL and T-tau levels in COVID-19 patients without substantial neurological manifestation at the acute phase of the disease, providing a suitable indication of CNS vulnerability; but these biomarkers fail to predict the occurrence of delayed minor neurological symptoms.","Lennol MP, Ashton NJ, Moreno-Pérez O, García-Ayllón MS, Ramos-Rincon JM, Andrés M, León-Ramírez JM, Boix V, Gil J, Blennow K, Merino E, Zetterberg H, Sáez-Valero J.",Int J Mol Sci. 2023 Feb 1;24(3):2715. doi: 10.3390/ijms24032715.,Lennol MP,Int J Mol Sci,2023,2/11/2023,PMC9917569,,10.3390/ijms24032715,#REF!,89,0,1,,"P14136,P10636,P07196,",,
Quanterix,Q3 '22 - Q1 '23,36924432,Prospective evaluation of plasma phosphorylated tau in a real-life memory clinic in Thailand,0,Neurology,,1,,1,ptau181,1,1,pTau181 advantage ,Plasma p-tau181 also performed well in real-life memory clinic settings and its role in clinical practice is supported.,"Thanapornsangsuth P, Booncharoen K, Luechaipanit W, Supharatpariyakorn T, Sarutikriangkri Y, Tangnimitchok S, Likitjaroen Y, Sukprakun C, Tepmongkol S, Hemachudha T.",Alzheimers Dement. 2023 Mar 16. doi: 10.1002/alz.13022. Online ahead of print.,Thanapornsangsuth P,Alzheimers Dement,2023,3/16/2023,,,10.1002/alz.13022,#REF!,0,0,0,,"ptau181,",,
Quanterix,Q3 '22 - Q1 '23,36765391,Interferon and interferon-induced cytokines as markers of impending clinical progression in ANA(+) individuals without a systemic autoimmune rheumatic disease diagnosis,0,Immunology,560,1,,,"IFN5,CXCL10,galectin 9,IFNg",1,1,HD-1 INFa advantage,"other assays used, bio-plex, other ELISAs, quantikine; Easily performed ELISA assays for CXCL-10 and IFN-? can be used to predict ANA+ individuals at high risk of imminent symptomatic progression.","Kim ST, Muñoz-Grajales C, Dunn SE, Schneider R, Johnson SR, Touma Z, Ahmad Z, Bonilla D, Atenafu EG, Hiraki LT, Bookman A, Wither J.",Arthritis Res Ther. 2023 Feb 10;25(1):21. doi: 10.1186/s13075-023-02997-w.,Kim ST,Arthritis Res Ther,2023,2/11/2023,PMC9912609,,10.1186/s13075-023-02997-w,#REF!,560,5,1,,"P01569,P02778,J3QKK6,P01579,",interferon alpha family,
Quanterix,Q3 '22 - Q1 '23,36499527,Plasma Neurofilament Light Chain (NF-L) Is a Prognostic Biomarker for Cortical Damage Evolution but Not for Cognitive Impairment or Epileptogenesis Following Experimental TBI,0,Neurology,208,1,,1,NFL,1,1,NFL advantage HD-1,"Plasma NF-L increases on D2 or D9 were associated with the cortical lesion extent in histologic sections at 6 months post-injury (? = 0.437 for D2; ? = 0.393 for D9, p < 0.05). Plasma NF-L levels, however, did not predict somatomotor recovery, cognitive decline, or epileptogenesis (p > 0.05). Plasma NF-L levels represent a promising noninvasive translational diagnostic biomarker for acute TBI and a prognostic biomarker for post-injury somatomotor impairment and long-term structural brain damage.","Heiskanen M, Jääskeläinen O, Manninen E, Das Gupta S, Andrade P, Ciszek R, Gröhn O, Herukka SK, Puhakka N, Pitkänen A.",Int J Mol Sci. 2022 Dec 2;23(23):15208. doi: 10.3390/ijms232315208.,Heiskanen M,Int J Mol Sci,2022,12/11/2022,PMC9736117,,10.3390/ijms232315208,#REF!,208,2,0,,"P07196,",,
Quanterix,Q3 '22 - Q1 '23,35450967,"Effect of Race on Prediction of Brain Amyloidosis by Plasma A?42/A?40, Phosphorylated Tau, and Neurofilament Light",0,Neurology,76,3,,,"NFL,pTau181,pTau231",1,3,HD-X in house single plex assays ,"Ab40/42 plasma and CSF were measured by different methods. Interesting, blood based assays showed a race impact ","Schindler SE, Karikari TK, Ashton NJ, Henson RL, Yarasheski KE, West T, Meyer MR, Kirmess KM, Li Y, Saef B, Moulder KL, Bradford D, Fagan AM, Gordon BA, Benzinger TLS, Balls-Berry J, Bateman RJ, Xiong C, Zetterberg H, Blennow K, Morris JC.",Neurology. 2022 Jul 19;99(3):e245-e257. doi: 10.1212/WNL.0000000000200358. Epub 2022 Apr 21.,Schindler SE,Neurology,2022,4/22/2022,PMC9302933,,10.1212/WNL.0000000000200358,#REF!,228,2,0,,"P07196,ptau181,ptau231,",,
Quanterix,Q3 '22 - Q1 '23,36301211,"Plasma tau, NfL, GFAP and UCHL1 as candidate biomarkers of alcohol withdrawal-associated brain damage: A pilot study",0,General Health (alcohol withdrawals) ,42,4,,3,"NFL,GFAP,tTau,UCHL1",1,1,Neurology 4 plex,"plasma tau, NfL and UCHL1 are potential biomarkers of brain suffering during alcohol withdrawal.","Clergue-Duval V, Vrillon A, Jeanblanc J, Questel F, Azuar J, Fouquet G, Mouton-Liger F, Rollet D, Hispard E, Bouaziz-Amar E, Bloch V, Dereux A, Cognat E, Marie-Claire C, Laplanche JL, Bellivier F, Paquet C, Naassila M, Vorspan F.",Addict Biol. 2022 Nov;27(6):e13232. doi: 10.1111/adb.13232.,Clergue-Duval V,Addict Biol,2022,10/27/2022,,,10.1111/adb.13232,#REF!,42,0,0,,"P07196,P14136,P10636,P09936,",,
Quanterix,Q3 '22 - Q1 '23,35282740,"Serum neurofilament light-chain levels in children with monophasic myelin oligodendrocyte glycoprotein-associated disease, multiple sclerosis, and other acquired demyelinating syndrome",0,"Neuromuscular, Neurology",164,1,,1,NFL,1,1,Likely NFL advantage ,sNfL levels are significantly elevated in all three studied pediatric ADS subtypes indicating neuroaxonal injury. In pediatric MS high levels of sNfL are associated with risk factors for disease progression.,"Wendel EM, Bertolini A, Kousoulos L, Rauchenzauner M, Schanda K, Wegener-Panzer A, Baumann M, Reindl M, Otto M, Rostásy K.",Mult Scler. 2022 Sep;28(10):1553-1561. doi: 10.1177/13524585221081090. Epub 2022 Mar 14.,Wendel EM,Mult Scler,2022,3/14/2022,,,10.1177/13524585221081090,#REF!,164,1,1,,"P07196,",,
Quanterix,Q3 '22 - Q1 '23,36840666,Associations of potential ADRD plasma biomarkers in cognitively normal volunteers,0,Neurology,237,13,,,,0,1,,,"Estepp TG, Charnigo RJ, Abner EL, Jicha GA, Sudduth TL, Fardo DW, Wilcock DM.",Alzheimers Dement. 2023 Feb 25. doi: 10.1002/alz.13000. Online ahead of print.,Estepp TG,Alzheimers Dement,2023,2/25/2023,,,10.1002/alz.13000,#REF!,237,2,0,,,,
Quanterix,Q3 '22 - Q1 '23,36515466,Serum IFN?2 levels are associated with disease activity and outperform IFN-I gene signature in a longitudinal childhood-onset SLE cohort,0,Immunology,337,1,,1,INFA2,1,1,,"In the linear mixed model, serum IFN?2 levels were significantly associated with both cSELENA-SLEDAI and BILAG-2004, while the IGS did not show this association. Both IFN-I assays were able to characterize LLDAS and disease flare in ROC analysis.","Wahadat MJ, Qi H, van Helden-Meeuwsen CG, Huijser E, van den Berg L, van Dijk-Hummelman A, Göpfert JC, Heine A, Verkaaik M, Schreurs MWJ, Dik WA, Kamphuis S, Versnel MA.",Rheumatology (Oxford). 2022 Dec 14:keac698. doi: 10.1093/rheumatology/keac698. Online ahead of print.,Wahadat MJ,Rheumatology (Oxford),2022,12/14/2022,,,10.1093/rheumatology/keac698,#REF!,337,3,1,,"P01563,",interferon alpha,
Quanterix,Q3 '22 - Q1 '23,36632983,Plasma neurofilament light chain in children with relapsing MS receiving teriflunomide or placebo: A post hoc analysis of the randomized TERIKIDS trial,0,Neurology,1110,1,,,NFL,1,1,NFL light HD-x,Teriflunomide treatment was associated with significantly reduced pNfL levels in children with RMS. Used as an outcome measurement in the trial ,"Kuhle J, Chitnis T, Banwell B, Tardieu M, Arnold DL, Rawlings AM, Geertsen SS, Lublin AL, Saubadu S, Truffinet P, Kappos L.",Mult Scler. 2023 Mar;29(3):385-394. doi: 10.1177/13524585221144742. Epub 2023 Jan 12.,Kuhle J,Mult Scler,2023,1/12/2023,PMC9972233,,10.1177/13524585221144742,#REF!,1110,11,1,,"P07196,",,
Quanterix,Q3 '22 - Q1 '23,35863521,Sarm1 knockout modifies biomarkers of neurodegeneration and spinal cord circuitry but not disease progression in the mSOD1(G93A) mouse model of ALS,0,Neurology,100,3,,,"NFL,GFAP,Tau",1,1,Neurology 4 plex,,"Collins JM, Atkinson RAK, Matthews LM, Murray IC, Perry SE, King AE.",Neurobiol Dis. 2022 Oct 1;172:105821. doi: 10.1016/j.nbd.2022.105821. Epub 2022 Jul 18.,Collins JM,Neurobiol Dis,2022,7/21/2022,,,10.1016/j.nbd.2022.105821,#REF!,100,1,0,,"P07196,P14136,P10636,",,
Quanterix,Q3 '22 - Q1 '23,36181119,Serum neurofilament light chain levels are correlated with the infarct volume in patients with acute ischemic stroke,0,Neurology,138,1,,1,NFL,1,1,HD-x NFL advantage,NfL levels in the subacute stage of stroke and the NfL difference between admission and 7th day of hospital were correlated with infarct volume in patients with acute ischemic stroke.,"Ahn JW, Hwang J, Lee M, Kim JH, Cho HJ, Lee HW, Eun MY.",Medicine (Baltimore). 2022 Sep 30;101(39):e30849. doi: 10.1097/MD.0000000000030849.,Ahn JW,Medicine (Baltimore),2022,10/1/2022,PMC9524991,,10.1097/MD.0000000000030849,#REF!,138,1,0,,"P07196,",,
Quanterix,Q3 '22 - Q1 '23,36419075,Visinin-like protein 1 levels in blood and CSF as emerging markers for Alzheimer's and other neurodegenerative diseases,0,Neurology,702,1,,1,VILIP-1,1,2,custom assay,Fujuire Bio was used for ptau and AB measurements in CSF,"Halbgebauer S, Steinacker P, Riedel D, Oeckl P, Anderl-Straub S, Lombardi J, von Arnim CAF, Nagl M, Giese A, Ludolph AC, Otto M.",Alzheimers Res Ther. 2022 Nov 22;14(1):175. doi: 10.1186/s13195-022-01122-4.,Halbgebauer S,Alzheimers Res Ther,2022,11/24/2022,PMC9682835,,10.1186/s13195-022-01122-4,#REF!,1404,14,1,,"P62760,",,
Quanterix,Q3 '22 - Q1 '23,36692938,Plasma neurofilament light significantly decreases following treatment in Lyme neuroborreliosis and is not associated with persistent symptoms,0,"Neurology, infectious disease ",108,1,,1,NFL,1,1,NFL advantage,Plasma neurofilament light chain decreases following antibiotic treatment in LNB and is not associated with reporting persistent symptoms. It was therefore speculated that it may prove useful as a treatment response biomarker in LNB.,"Mens H, Fjordside L, Gynthersen R, Ørbaek M, Andersen ÅB, Andreasson U, Blennow K, Sellebjerg F, Zetterberg H, Lebech AM.",Eur J Neurol. 2023 May;30(5):1371-1377. doi: 10.1111/ene.15707. Epub 2023 Feb 24.,Mens H,Eur J Neurol,2023,1/24/2023,,,10.1111/ene.15707,#REF!,108,1,0,,"P07196,",,
Quanterix,Q3 '22 - Q1 '23,36911361,Association of cardiovascular risk factors and blood biomarkers with cognition: The HABS-HD study,0,Neurology,1521,4,,,"APP,NFL,tTau",1,2,"NFL, 3 plex Assay ",,"Jiang X, O'Bryant SE, Johnson LA, Rissman RA, Yaffe K; Health and Aging Brain Study (HABS?HD) Study Team.",Alzheimers Dement (Amst). 2023 Mar 8;15(1):e12394. doi: 10.1002/dad2.12394. eCollection 2023 Jan-Mar.,Jiang X,Alzheimers Dement (Amst),2023,3/13/2023,PMC9994160,,10.1002/dad2.12394,#REF!,3042,31,1,,"P05067,P07196,P10636,",,
Quanterix,Q3 '22 - Q1 '23,36409153,Brain-specific biomarkers in urine as a non-invasive approach to monitor neuronal and glial damage,1,Neurology,103,4,,2,"GFAP,UCHL1,NFL,tTau",1,2,Likely neurology 4 plex,"paired plasma and urine samples; All four investigated biomarkers could be measured in urine, with NfL and t-tau showing the strongest effect size after correction for urine dilution. NfL revealed the most accurate relation between serum and urine concentrations in patients with intact kidney function.","Kohlhase K, Frank F, Wilmes C, Koerbel K, Schaller-Paule MA, Miles M, Betz C, Steinmetz H, Foerch C.",Eur J Neurol. 2023 Mar;30(3):729-740. doi: 10.1111/ene.15641. Epub 2022 Dec 9.,Kohlhase K,Eur J Neurol,2023,11/21/2022,,,10.1111/ene.15641,#REF!,206,2,0,,"P14136,P09936,P07196,P10636,",,
Quanterix,Q3 '22 - Q1 '23,35490364,Evaluation of cerebrospinal fluid neurofilament light chain levels in multiple sclerosis and non-demyelinating diseases of the central nervous system: clinical and biochemical perspective,0,Neurology,38,1,,,NFL,1,2,HD-x NFL advantage,"There was excellent consistency between ELISA and SIMOA for CSF samples, but not for serum samples. Our results indicated that CSF NfL levels may also be used in the management of NDCNS and that SIMOA is the most reliable method for serum NfL determination.
","Arslan B, Ayhan Arslan G, Tuncer A, Karabudak R, Sepici Dinçel A.",Bosn J Basic Med Sci. 2022 Sep 16;22(5):699-706. doi: 10.17305/bjbms.2021.7326.,Arslan B,Bosn J Basic Med Sci,2022,5/1/2022,PMC9519158,,10.17305/bjbms.2021.7326,#REF!,76,0,1,,"P07196,",,
Quanterix,Q3 '22 - Q1 '23,35166073,Characterization of Blood Mucosal-Associated Invariant T Cells in Patients With Axial Spondyloarthritis and of Resident Mucosal-Associated Invariant T Cells From the Axial Entheses of Non-Axial Spondyloarthritis Control Patients,0,Immunology,23,1,,,IL-17A,1,1,IL-17A advantage HD-1,other ELISA used for IL-8 Both peripheral blood MAIT cells and resident MAIT cells in normal axial entheses contribute to the production of IL?17 and may play important roles in the pathogenesis of axial SpA.,"Rosine N, Rowe H, Koturan S, Yahia-Cherbal H, Leloup C, Watad A, Berenbaum F, Sellam J, Dougados M, Aimanianda V, Cuthbert R, Bridgewood C, Newton D, Bianchi E, Rogge L, McGonagle D, Miceli-Richard C.",Arthritis Rheumatol. 2022 Nov;74(11):1786-1795. doi: 10.1002/art.42090. Epub 2022 Sep 22.,Rosine N,Arthritis Rheumatol,2022,2/15/2022,PMC9825958,,10.1002/art.42090,#REF!,23,0,0,,"Q16552,",,
Quanterix,Q3 '22 - Q1 '23,36525477,Serum levels of glial fibrillary acidic protein in patients with amyotrophic lateral sclerosis,0,Immunology,304,1,,,GFAP,1,1,SR-x GFAP advantage,,"Verde F, Milone I, Maranzano A, Colombo E, Torre S, Solca F, Doretti A, Gentile F, Manini A, Bonetti R, Peverelli S, Messina S, Maderna L, Morelli C, Poletti B, Ratti A, Silani V, Ticozzi N.",Ann Clin Transl Neurol. 2023 Jan;10(1):118-129. doi: 10.1002/acn3.51708. Epub 2022 Dec 16.,Verde F,Ann Clin Transl Neurol,2023,12/16/2022,PMC9852391,,10.1002/acn3.51708,#REF!,304,3,0,,"P14136,",,
Quanterix,Q3 '22 - Q1 '23,36074638,Associations of plasma phosphorylated tau181 and neurofilament light chain with brain amyloid burden and cognition in objectively defined subtle cognitive decline patients,0,Neurology,234,3,,2,"APP,NFL,Ptau181",1,1,HD-1 Neurology 3-plex ,"Our findings highlight that plasma p?tau181, alone or combined with NfL, contributes to identifying high?risk AD populations.","Huang Y, Li Y, Xie F, Guo Q.",CNS Neurosci Ther. 2022 Dec;28(12):2195-2205. doi: 10.1111/cns.13962. Epub 2022 Sep 8.,Huang Y,CNS Neurosci Ther,2022,9/8/2022,PMC9627371,,10.1111/cns.13962,#REF!,234,2,0,,"P05067,P07196,ptau181,",,
Quanterix,Q3 '22 - Q1 '23,36259456,Association between Serum Neurofilament Light and Glial Fibrillary Acidic Protein Levels and Head Impact Burden in Women's Collegiate Water Polo,0,Neurology,132,2,,1,"NFL,GFAP",1,1,Neurology 2 plex B,NFL may be useful in cumulatiove damagement assessment ,"Huibregtse ME, Sweeney SH, Stephens MR, Cheng H, Chen Z, Block HJ, Newman SD, Kawata K.",J Neurotrauma. 2022 Nov 29. doi: 10.1089/neu.2022.0300. Online ahead of print.,Huibregtse ME,J Neurotrauma,2022,10/19/2022,,,10.1089/neu.2022.0300,#REF!,132,1,0,,"P07196,P14136,",,
Quanterix,Q3 '22 - Q1 '23,36362248,Serum Neurofilament Light Chain and Glial Fibrillary Acidic Protein as Biomarkers in Primary Progressive Multiple Sclerosis and Hereditary Spastic Paraplegia Type 4,0,Neurology,220,2,,0,"NFL,GFAP",1,2,NFL and GFAP advantage/discovery kits,,"Kessler C, Ruschil C, Abdelhak A, Wilke C, Maleska A, Kuhle J, Krumbholz M, Kowarik MC, Schüle R.",Int J Mol Sci. 2022 Nov 3;23(21):13466. doi: 10.3390/ijms232113466.,Kessler C,Int J Mol Sci,2022,11/11/2022,PMC9657281,,10.3390/ijms232113466,#REF!,440,4,1,,"P07196,P14136,",,
